Akashiwo sanguinea (cells/L),Alexandrium spp. (cells/L),Ammonia (uM),Chlorophyll (mg/m3),Dinophysis spp. (cells/L),Domoic Acid (ng/mL),Lingulodinium polyedrum (cells/L),Nitrate (uM),Nitrite (uM),Phosphate (uM),Prorocentrum spp. (cells/L),Pseudo-nitzschia delicatissima group (cells/L),Pseudo-nitzschia seriata group (cells/L),Silicate (uM),Water Temperature (C),date,Upwelling Index,ONI
0.0,0.0,2.76,1.72,0.0,0.0,0.0,0.54,0.314304457142857,0.32,5198.0,0.0,0.0,2.59,18.3,2016-11-21,122.0,-0.7
0.0,106652.0,33.2,5.1,0.0,0.0,0.0,23.76,0.5,2.31,0.0,0.0,29920.0,17.72,14.7,2016-11-21,68.0,-0.7
1870.0,0.0,1.86,6.587717171171175,0.0,0.0,0.0,0.9338,0.4962,0.5175,10846.0,0.0,0.0,3.57,18.9,2016-11-21,95.0,-0.7
2751.519801980198,897.8781365638765,2.73,3.36,397.410257918552,4.8e-05,5357.782178217822,8.24,0.314304457142857,0.86,4504.69801980198,26436.712871287127,11202.308370044053,14.87,12.5,2016-11-23,64.0,-0.7
0.0,0.0,3.06,6.587717171171175,0.0,0.0,0.0,2.01385,0.51615,0.5355,748.0,0.0,0.0,5.28,17.2,2016-11-28,98.0,-0.7
0.0,0.0,2.8,0.56,0.0,0.0,0.0,3.603,0.252,0.699,928.0,9281.0,0.0,5.912,14.4,2016-11-28,98.0,-0.7
0.0,0.0,3.7,3.19,0.0,0.0,0.0,2.382738371980675,0.314304457142857,0.28,33784.0,0.0,0.0,1.8,16.3,2016-11-28,91.0,-0.7
0.0,7463.0,22.9,0.73,0.0,0.0,0.0,5.13,0.5,1.06,1066.0,0.0,0.0,9.99,13.0,2016-11-29,26.0,-0.7
2751.519801980198,897.8781365638765,3.58,1.98,397.410257918552,5.1e-05,5357.782178217822,5.92,0.314304457142857,0.92,4504.69801980198,26436.712871287127,11202.308370044053,13.55,12.0,2016-11-30,60.0,-0.7
748.0,0.0,6.37,3.4142487393617085,0.0,0.0,748.0,1.31035,0.25965,0.5202,28050.0,1496.0,2618.0,5.24,15.9,2016-12-05,116.5,-0.6
0.0,0.0,5.85,2.49,0.0,0.0,0.0,1.249,0.216,0.569,4641.0,6033.0,18099.0,4.714,14.5,2016-12-05,116.5,-0.6
0.0,6397.0,16.4,3.48,0.0,0.0,1066.0,11.09,0.47,1.25,2132.0,0.0,1066.0,13.67,12.4,2016-12-05,145.0,-0.6
0.0,0.0,1.8,1.08,0.0,0.0,0.0,0.12,0.14,0.34,5198.0,7796.0,2599.0,7.699838027027026,16.2,2016-12-05,88.0,-0.6
4571.891304347826,2003.402985074627,3.3,1.61,288.65656565656565,3.2e-05,2030.125,7.99,0.3411355548387098,0.99,3853.8478260869565,11095.0,5264.87064676617,16.44,11.6,2016-12-07,-36.0,-0.6
35904.0,0.0,4.68,3.4142487393617085,0.0,0.0,0.0,0.38949,0.3411355548387098,0.423,25432.0,5610.0,3740.0,7.699838027027026,15.5,2016-12-12,32.0,-0.6
0.0,0.0,1.935,4.6,464.0,0.0,0.0,0.257,0.088,0.109,18563.0,0.0,2784.0,4.0,15.0,2016-12-12,32.0,-0.6
0.0,0.0,2.7,2.0,0.0,0.0,2599.0,1.74,0.27,0.5,12994.0,0.0,2599.0,4.5,16.5,2016-12-12,46.0,-0.6
2132.0,367823.0,8.81,2.28,3198.0,0.0,0.0,11.53,0.43,1.27,27720.0,0.0,0.0,11.85,13.5,2016-12-13,-3.0,-0.6
4571.891304347826,2003.402985074627,2.47,7.99,288.65656565656565,0.0,2030.125,6.93,0.3411355548387098,0.74,3853.8478260869565,11095.0,5264.87064676617,28.95,12.1,2016-12-14,-18.0,-0.6
1870.0,0.0,3.45,3.4142487393617085,0.0,0.0,0.0,8.7732,0.4468,0.918,1122.0,20944.0,2618.0,7.61,14.0,2016-12-19,-13.0,-0.6
0.0,0.0,11.6,1.34,0.0,0.0,0.0,5.241,0.325,0.849,1856.0,0.0,11602.0,7.174,13.0,2016-12-19,-13.0,-0.6
0.0,0.0,3.53,5.72,0.0,0.0,0.0,0.56,0.3411355548387098,0.42,7796.0,0.0,0.0,4.73,14.9,2016-12-19,-41.0,-0.6
0.0,0.0,1.25,3.4142487393617085,0.0,0.0,0.0,5.22823,0.49091,0.659,97240.0,1496.0,0.0,7.699838027027026,15.3,2016-12-26,-112.0,-0.6
3198.0,3198.0,46.7,2.45,1066.0,0.0,0.0,22.41,0.65,2.38,3198.0,0.0,0.0,22.44,10.0,2016-12-26,-75.0,-0.6
0.0,0.0,1.33,2.56,464.0,0.0,0.0,3.388,0.177,0.519,928.0,0.0,8817.0,5.411,13.0,2016-12-27,-7.5,-0.6
0.0,0.0,3.4,2.707855383084577,0.0,0.0,0.0,4.094530000000001,0.40990299999999996,0.523,2244.0,0.0,374.0,7.958343613861382,15.8,2017-01-02,12.5,-0.3
0.0,0.0,2.518,0.85,0.0,0.0,0.0,3.498,0.217,0.684,464.0,0.0,1856.0,6.229,13.6,2017-01-02,12.5,-0.3
0.0,34117.0,4.94,4.36,0.0,0.0,0.0,14.65,0.5,1.57,2132.0,0.0,0.0,14.51,10.0,2017-01-02,11.0,-0.3
0.0,0.0,20.1,3.2,0.0,0.0,0.0,2.59,0.4172620773809526,0.4,0.0,0.0,0.0,4.22,14.2,2017-01-02,14.0,-0.3
0.0,0.0,6.62,2.707855383084577,0.0,0.0,0.0,13.152,5.683269999999999,2.33,1496.0,0.0,0.0,7.958343613861382,16.5,2017-01-09,18.0,-0.3
0.0,0.0,6.59,0.47,0.0,0.0,0.0,3.392,0.193,1.152,0.0,0.0,0.0,6.113,14.5,2017-01-09,18.0,-0.3
0.0,0.0,1.42,1.79,0.0,0.0,0.0,3.484583671717171,0.4172620773809526,0.22,2599.0,5198.0,0.0,3.49,15.2,2017-01-09,35.0,-0.3
937.2410256410257,280.1841703196347,1.29,11.98,217.50471698113208,0.0,968.1846153846154,10.1,0.4172620773809526,0.97,4155.671794871795,8530.082051282052,2509.0,36.86,11.8,2017-01-11,21.0,-0.3
0.0,0.0,7.74,1.98,0.0,0.0,0.0,7.65,1.67,2.74,0.0,0.0,0.0,24.4,11.0,2017-01-11,21.0,-0.3
374.0,0.0,2.75,2.707855383084577,0.0,0.0,0.0,2.1682900000000003,7.59615,0.47,748.0,0.0,0.0,7.958343613861382,16.8,2017-01-16,11.5,-0.3
0.0,0.0,2.84,0.77,696.0,0.0,0.0,1.895,0.052,0.602,232.0,0.0,0.0,4.32,13.7,2017-01-16,11.5,-0.3
0.0,0.0,1.17,1.93,0.0,0.0,0.0,3.484583671717171,0.4172620773809526,0.32,0.0,0.0,0.0,4.26,15.0,2017-01-16,11.0,-0.3
0.0,0.0,3.18,1.45,0.0,0.0,0.0,8.26,0.32,0.89,0.0,0.0,0.0,11.1,12.0,2017-01-17,1.0,-0.3
937.2410256410257,280.1841703196347,2.19,1.87,217.50471698113208,0.0,968.1846153846154,7.18,0.4172620773809526,0.9,4155.671794871795,8530.082051282052,2509.0,18.11,11.3,2017-01-18,-134.0,-0.3
0.0,0.0,1.55,0.68,0.0,0.0,0.0,3.778,0.156,0.675,0.0,0.0,0.0,5.76,13.1,2017-01-23,64.0,-0.3
0.0,0.0,4.98,1.22,0.0,0.0,0.0,4.88,0.86,1.61,0.0,0.0,0.0,15.8,12.7,2017-01-23,22.0,-0.3
937.2410256410257,280.1841703196347,10.2,2.62,217.50471698113208,0.0,968.1846153846154,14.48,0.22,1.99,4155.671794871795,8530.082051282052,2509.0,19.0,14.3,2017-01-23,106.0,-0.3
0.0,0.0,12.1,2.707855383084577,0.0,0.0,0.0,14.1172,6.62666,0.77,748.0,0.0,0.0,7.958343613861382,15.1,2017-01-23,64.0,-0.3
937.2410256410257,280.1841703196347,6.191938625592413,1.04,217.50471698113208,0.0,968.1846153846154,11.44,0.4172620773809526,0.92,4155.671794871795,8530.082051282052,2509.0,46.29,10.3,2017-01-25,8.0,-0.3
0.0,0.0,3.22,0.52,0.0,0.0,0.0,3.575,0.229,1.05,0.0,0.0,0.0,7.61,13.0,2017-01-30,0.0,-0.3
0.0,0.0,3.25,1.07,0.0,0.0,7796.0,2.32,0.11,0.48,0.0,0.0,5198.0,4.53,15.1,2017-01-30,-5.0,-0.3
0.0,374.0,3.85,2.707855383084577,0.0,0.0,0.0,3.9994,2.28654,0.611,374.0,748.0,0.0,7.958343613861382,15.9,2017-01-30,0.0,-0.3
0.0,0.0,15.3,1.87,0.0,0.0,0.0,5.99,0.02,0.88,0.0,0.0,0.0,9.37,12.0,2017-01-31,-2.0,-0.3
354.33513513513515,359.1244019138756,2.37,2.11,304.37254901960785,0.0,1644.2,11.54,0.5323274322580646,0.77,9025.275675675675,14251.518918918919,7191.191387559808,27.94,11.2,2017-02-01,-83.0,-0.1
0.0,0.0,5.375496562189054,1.22,0.0,0.0,0.0,3.7499939787234045,0.5323274322580646,0.6637899898989901,0.0,0.0,0.0,10.49066748691099,12.0,2017-02-06,-45.0,-0.1
0.0,0.0,9.4,1.42,232.0,0.0,0.0,2.534,0.096,0.678,0.0,0.0,0.0,8.57,14.0,2017-02-06,-5.0,-0.1
0.0,0.0,9.59,1.22,0.0,0.0,0.0,19.36,3.94,6.75,0.0,0.0,0.0,77.5,12.0,2017-02-06,-45.0,-0.1
0.0,0.0,1.21,2.09,0.0,0.0,0.0,0.16,0.5323274322580646,0.3,5198.0,5198.0,5198.0,2.62,14.7,2017-02-06,35.0,-0.1
0.0,0.0,2.69,2.3268797379679143,0.0,0.0,0.0,4.08254,2.8461,0.244,2992.0,374.0,0.0,10.49066748691099,15.1,2017-02-06,-5.0,-0.1
354.33513513513515,359.1244019138756,2.35,1.35,304.37254901960785,0.0,1644.2,10.94,0.5323274322580646,1.09,9025.275675675675,14251.518918918919,7191.191387559808,91.96,12.7,2017-02-08,-35.0,-0.1
0.0,0.0,14.9,2.3268797379679143,0.0,0.0,0.0,3.7499939787234045,28.7023,0.465,6358.0,1496.0,0.0,10.49066748691099,17.0,2017-02-13,53.5,-0.1
0.0,0.0,8.79,0.98,464.0,0.0,0.0,2.535,0.15,0.574,0.0,0.0,0.0,8.06,13.8,2017-02-13,53.5,-0.1
0.0,0.0,1.94,2.42,0.0,0.0,0.0,1.93,0.13,0.49,2599.0,0.0,0.0,5.66,14.8,2017-02-13,68.0,-0.1
0.0,0.0,9.59,0.45,0.0,0.0,0.0,6.95,0.12,0.7,0.0,0.0,0.0,14.6,14.0,2017-02-13,39.0,-0.1
354.33513513513515,359.1244019138756,2.54,1.77,304.37254901960785,0.0,1644.2,9.28,0.5323274322580646,0.82,9025.275675675675,14251.518918918919,7191.191387559808,50.0,12.2,2017-02-15,-24.0,-0.1
0.0,0.0,1.07,2.3268797379679143,0.0,0.0,0.0,1.55035,2.95408,0.448,1496.0,0.0,1122.0,10.49066748691099,16.9,2017-02-20,-74.0,-0.1
0.0,0.0,5.69,0.82,464.0,0.0,0.0,28.788,0.39,1.89,0.0,0.0,0.0,49.2,13.6,2017-02-20,-74.0,-0.1
0.0,0.0,1.8,1.69,0.0,0.0,0.0,0.61,0.12,0.28,0.0,0.0,0.0,2.62,15.0,2017-02-21,37.0,-0.1
0.0,0.0,6.32,0.82,0.0,0.0,0.0,34.71,1.99,6.0,0.0,0.0,0.0,157.0,14.1,2017-02-21,18.0,-0.1
354.33513513513515,359.1244019138756,1.67,0.93,304.37254901960785,0.0,1644.2,5.92,0.5323274322580646,0.56,9025.275675675675,14251.518918918919,7191.191387559808,22.83,12.1,2017-02-22,173.0,-0.1
0.0,0.0,3.24,2.3268797379679143,0.0,0.0,0.0,4.29061,4.83767,0.7,374.0,748.0,0.0,10.49066748691099,15.1,2017-02-27,64.0,-0.1
0.0,0.0,6.45,1.26,232.0,0.0,0.0,3.981,0.161,0.777,0.0,0.0,0.0,8.13,13.8,2017-02-27,64.0,-0.1
0.0,0.0,6.53,1.23,0.0,0.0,0.0,10.27,0.23,1.19,0.0,0.0,0.0,24.4,12.4,2017-02-27,80.0,-0.1
74.87878787878788,333.16438356164383,2.24,0.6,300.10648148148147,0.0,1673.3333333333333,5.8,0.3372759583333334,0.58,12239.924242424242,18893.757575757576,17400.659452054795,13.71,11.4,2017-03-01,35.0,0.1
0.0,0.0,2.27,1.83,0.0,0.0,0.0,3.91,0.21,0.45,10395.0,12994.0,0.0,6.07,15.2,2017-03-01,6.0,0.1
0.0,0.0,5.13,3.7022013507109017,0.0,0.0,0.0,10.6049,7.320069999999999,0.85,374.0,1870.0,3740.0,10.235649000000002,14.8,2017-03-06,32.5,0.1
0.0,0.0,2.47,3.47,0.0,0.0,0.0,0.23,0.3372759583333334,0.31,10395.0,18191.0,41580.0,3.98,14.8,2017-03-06,54.0,0.1
0.0,0.0,7.59,0.57,0.0,0.0,0.0,4.562,0.123,0.882,0.0,0.0,7425.0,6.68,13.3,2017-03-07,34.5,0.1
0.0,0.0,0.87,2.08,0.0,0.0,0.0,18.58,0.92,0.95,0.0,0.0,0.0,27.3,11.5,2017-03-07,37.0,0.1
74.87878787878788,333.16438356164383,1.32,3.23,300.10648148148147,0.0,1673.3333333333333,6.93,0.3372759583333334,0.5,12239.924242424242,18893.757575757576,17400.659452054795,39.24,11.7,2017-03-08,80.0,0.1
0.0,0.0,4.597589811926605,3.12,0.0,0.0,0.0,4.355015076190475,0.3372759583333334,0.6468510414746544,0.0,0.0,0.0,10.235649000000002,12.9,2017-03-13,41.0,0.1
0.0,0.0,4.56,3.7022013507109017,0.0,0.0,0.0,5.20479,4.48339,0.718,1496.0,43010.0,8602.0,10.235649000000002,17.2,2017-03-13,28.5,0.1
0.0,0.0,7.75,1.31,0.0,0.0,0.0,0.787,0.067,0.253,464.0,0.0,141078.0,1.29,15.1,2017-03-13,28.5,0.1
0.0,2599.0,3.17,1.3,0.0,0.14,0.0,0.21,0.3372759583333334,0.28,0.0,57173.0,57173.0,10.235649000000002,15.8,2017-03-13,16.0,0.1
0.0,0.0,2.85,3.12,0.0,0.0,0.0,12.85,0.15,1.02,0.0,0.0,0.0,20.7,12.9,2017-03-13,41.0,0.1
0.0,0.0,3.28,3.7022013507109017,748.0,0.07,0.0,1.68767,2.55764,0.532,21692.0,1496.0,0.0,10.235649000000002,18.9,2017-03-20,-2.5,0.1
0.0,0.0,1.04,1.6,0.0,0.0,0.0,0.41,0.3372759583333334,0.43,5198.0,0.0,7796.0,3.11,16.0,2017-03-20,49.0,0.1
0.0,0.0,7.83,1.26,1856.0,0.06,0.0,4.355015076190475,0.137,0.287,4641.0,10210.0,0.0,0.732,15.3,2017-03-21,8.5,0.1
0.0,1066.0,6.49,4.27,0.0,0.0,0.0,48.92,0.28,3.67,0.0,0.0,0.0,72.8,16.6,2017-03-21,-16.0,0.1
74.87878787878788,333.16438356164383,1.83,3.1,300.10648148148147,0.0,1673.3333333333333,2.66,0.3372759583333334,0.38,12239.924242424242,18893.757575757576,17400.659452054795,30.96,13.0,2017-03-22,118.0,0.1
0.0,0.0,4.597589811926605,1.64,0.0,0.07945637768516177,0.0,4.355015076190475,0.3372759583333334,0.6468510414746544,0.0,533.0,0.0,10.235649000000002,13.0,2017-03-27,201.0,0.1
0.0,0.0,2.71,3.7022013507109017,0.0,2.99,0.0,5.98956,2.7308,0.62,7854.0,2992.0,179520.0,10.235649000000002,15.0,2017-03-27,264.5,0.1
0.0,0.0,11.8,1.93,0.0,0.26,0.0,6.415,0.021,0.746,2784.0,928.0,35734.0,7.05,14.7,2017-03-27,264.5,0.1
0.0,0.0,9.72,1.64,0.0,0.07945637768516177,0.0,6.8,0.15,0.84,0.0,533.0,0.0,14.9,13.0,2017-03-27,201.0,0.1
0.0,0.0,3.14,3.85,0.0,0.0,0.0,0.54,0.3372759583333334,0.3,20790.0,0.0,2599.0,3.95,15.9,2017-03-27,328.0,0.1
74.87878787878788,333.16438356164383,1.16,3.37,300.10648148148147,0.011193999999999999,1673.3333333333333,1.57,0.3372759583333334,0.22,12239.924242424242,18893.757575757576,17400.659452054795,9.08,14.7,2017-03-29,138.0,0.1
0.0,0.0,4.083040217391306,2.3,0.0,0.10077226242298028,0.0,4.802533765000003,0.38837398089171976,0.7884560913461544,0.0,0.0,0.0,9.564762279187816,11.0,2017-04-03,154.0,0.3
0.0,0.0,2.39,4.101861063414632,1122.0,3.07,0.0,0.026063,3.49245,0.476,33286.0,2992.0,99484.0,9.564762279187816,16.8,2017-04-03,136.5,0.3
0.0,0.0,4.02,2.2,0.0,1.08,0.0,12.288,0.132,1.11,0.0,4641.0,83069.0,13.1,13.3,2017-04-03,136.5,0.3
0.0,2599.0,1.1,3.19,0.0,0.3,0.0,0.39,0.38837398089171976,0.11,28586.0,33784.0,88358.0,5.6,15.8,2017-04-03,119.0,0.3
0.0,0.0,4.083040217391306,4.101861063414632,1122.0,3.07,0.0,4.802533765000003,0.38837398089171976,0.7884560913461544,33286.0,2992.0,99484.0,9.564762279187816,17.9,2017-04-03,136.5,0.3
0.0,0.0,1.37,2.3,0.0,0.10077226242298028,0.0,14.45,0.15,1.27,0.0,0.0,0.0,16.9,11.0,2017-04-03,154.0,0.3
37.875,344.66990291262135,1.38,3.39,384.76020408163265,0.024891,2433.1774193548385,3.94,0.38837398089171976,0.31,24964.41935483871,31006.7688172043,36775.796116504855,16.04,13.3,2017-04-05,1.0,0.3
0.0,0.0,4.083040217391306,1.75,0.0,0.36,0.0,4.802533765000003,0.38837398089171976,0.7884560913461544,0.0,0.0,15459.0,9.564762279187816,12.0,2017-04-10,46.0,0.3
0.0,0.0,3.5,4.101861063414632,374.0,10.8,0.0,3.4382699999999997,9.71083,0.649,77044.0,0.0,414766.0,9.564762279187816,16.7,2017-04-10,73.5,0.3
0.0,0.0,3.4,2.12,0.0,2.24,0.0,6.35,0.321,0.866,928.0,1856.0,60794.0,8.57,13.6,2017-04-10,73.5,0.3
0.0,18191.0,0.85,9.86,20790.0,0.25,0.0,4.802533765000003,0.38837398089171976,0.74,392414.0,0.0,44179.0,3.77,15.8,2017-04-10,101.0,0.3
0.0,0.0,3.23,1.75,0.0,0.36,0.0,32.07,0.03,1.93,0.0,0.0,15459.0,28.8,12.0,2017-04-10,46.0,0.3
37.875,344.66990291262135,3.27,3.19,384.76020408163265,0.012771,2433.1774193548385,10.54,0.38837398089171976,0.8,24964.41935483871,31006.7688172043,36775.796116504855,28.98,11.8,2017-04-12,11.0,0.3
4857.75,0.0,1.62,4.101861063414632,0.0,0.0,0.0,1.84811,0.811445,0.31,913257.0,0.0,0.0,9.564762279187816,18.5,2017-04-17,45.0,0.3
0.0,0.0,5.52,5.82,743.0,7.56,0.0,2.133,0.028,0.458,13365.0,5940.0,264336.0,1.35,14.0,2017-04-17,45.0,0.3
0.0,2599.0,7.13,3.55,12994.0,0.0,0.0,4.802533765000003,0.38837398089171976,0.29,67568.0,0.0,0.0,9.564762279187816,15.0,2017-04-17,75.0,0.3
0.0,4798.0,0.74,3.74,0.0,0.0,0.0,16.35,0.25,1.18,0.0,0.0,2132.0,17.2,11.0,2017-04-17,15.0,0.3
37.875,344.66990291262135,3.82,7.08,384.76020408163265,0.341472,2433.1774193548385,5.0,0.38837398089171976,0.69,24964.41935483871,31006.7688172043,36775.796116504855,13.3,12.5,2017-04-19,49.0,0.3
0.0,0.0,2.0,4.101861063414632,0.0,0.0,0.0,6.80444,0.124198,0.326,1253300.0,0.0,0.0,9.564762279187816,19.8,2017-04-24,287.5,0.3
0.0,0.0,2.84,2.37,928.0,0.04,0.0,0.261,0.004,0.299,16707.0,0.0,0.0,1.51,17.0,2017-04-24,287.5,0.3
0.0,0.0,1.03,2.07,0.0,0.0,0.0,4.802533765000003,0.38837398089171976,0.23,15593.0,0.0,10395.0,2.87,17.2,2017-04-24,376.0,0.3
37.875,344.66990291262135,3.17,6.66,384.76020408163265,0.0,2433.1774193548385,12.21,0.38837398089171976,0.96,24964.41935483871,31006.7688172043,36775.796116504855,42.86,11.7,2017-04-26,182.0,0.3
0.0,9281.0,18.6,3.76,3249.0,0.07,1856.0,18.056,0.263,1.94,90494.0,0.0,0.0,23.8,13.1,2017-05-01,98.0,0.4
0.0,0.0,1.12,4.88,0.0,0.13,0.0,1.81,0.7844874567901234,0.34,166321.0,0.0,25988.0,5.33,15.4,2017-05-01,60.0,0.4
0.0,0.0,4.17,4.871630857142859,0.0,14.4,0.0,41.8357,7.14715,0.559,553784.0,0.0,1637060.0,7.398372932692309,17.0,2017-05-01,98.0,0.4
0.0,0.0,1.15,10.85,0.0,0.0,0.0,6.15,0.7844874567901234,0.61,0.0,0.0,0.0,8.12,13.1,2017-05-01,136.0,0.4
23.727448979591838,470.7155963302752,2.92,3.38,445.7923444976077,0.0,4326.09693877551,4.65,0.7844874567901234,0.52,15051.808163265305,57505.85051020408,44554.99541284404,41.02,13.9,2017-05-03,49.0,0.4
0.0,0.0,2.13,11.01,743.0,0.97,0.0,0.2,0.056,0.215,200480.0,0.0,109893.0,1.65,13.6,2017-05-08,154.5,0.4
0.0,0.0,1.11,3.48,0.0,0.33,0.0,3.544925630541871,0.7844874567901234,0.17,12994.0,0.0,28586.0,4.06,17.2,2017-05-08,147.0,0.4
0.0,0.0,8.75841350230415,4.871630857142859,0.0,0.16,0.0,3.544925630541871,0.7844874567901234,0.6703668623853211,115940.0,1496.0,47872.0,7.398372932692309,17.9,2017-05-08,154.5,0.4
23.727448979591838,730.0,2.3,7.07,445.7923444976077,0.0,4326.09693877551,10.39,0.7844874567901234,4.28,15051.808163265305,57505.85051020408,3500.0,26.49,12.3,2017-05-10,63.0,0.4
0.0,0.0,8.75841350230415,9.6,0.0,0.0,0.0,3.544925630541871,0.7844874567901234,0.6703668623853211,0.0,13860.0,0.0,7.398372932692309,11.5,2017-05-15,229.0,0.4
0.0,0.0,2.19,5.49,0.0,0.728,0.0,3.544925630541871,0.062,0.583,51976.0,17635.0,31557.0,2.56,15.9,2017-05-15,251.5,0.4
0.0,0.0,0.54,7.65,0.0,0.0,0.0,3.544925630541871,0.7844874567901234,0.24,46778.0,10395.0,10395.0,4.39,17.4,2017-05-15,274.0,0.4
0.0,0.0,2.7,4.871630857142859,0.0,1.98,0.0,6.4,6.6,0.5,8602.0,1870.0,112200.0,7.398372932692309,17.9,2017-05-15,251.5,0.4
0.0,0.0,1.86,9.6,0.0,0.0,0.0,8.49,0.04,0.99,0.0,13860.0,0.0,6.71,11.5,2017-05-15,229.0,0.4
23.727448979591838,880.0,4.2,3.86,667.0,0.09194400000000001,4326.09693877551,10.05,0.7844874567901234,0.84,15051.808163265305,57505.85051020408,34500.0,19.37,12.4,2017-05-17,185.0,0.4
0.0,0.0,8.75841350230415,3.28,0.0,0.0,0.0,3.544925630541871,0.7844874567901234,0.6703668623853211,0.0,67168.0,8529.0,7.398372932692309,16.1,2017-05-22,81.0,0.4
0.0,2784.0,1.1,5.3,0.0,0.473,0.0,3.544925630541871,0.006,0.344,80749.0,9746.0,33877.0,5.63,15.7,2017-05-22,104.0,0.4
0.0,0.0,6.28454,4.871630857142859,0.0,0.05,0.0,2.92086,0.126576,0.645579,13838.0,748.0,10472.0,7.398372932692309,18.9,2017-05-22,104.0,0.4
0.0,0.0,3.42,3.59,0.0,0.06,0.0,0.63,0.7844874567901234,0.22,49377.0,28586.0,72766.0,3.55,18.0,2017-05-22,127.0,0.4
0.0,0.0,4.77,3.28,0.0,0.0,0.0,0.26,1.55,2.07,0.0,67168.0,8529.0,0.04,16.1,2017-05-22,81.0,0.4
23.727448979591838,1330.0,1.95,9.6,3250.0,0.07,4326.09693877551,1.75,0.7844874567901234,0.88,15051.808163265305,57505.85051020408,80750.0,11.07,13.1,2017-05-24,136.0,0.4
0.0,8529.0,8.75841350230415,1.99,0.0,0.0,0.0,3.544925630541871,0.7844874567901234,0.6703668623853211,0.0,0.0,0.0,7.398372932692309,15.4,2017-05-29,255.0,0.4
0.0,0.0,19.575,4.08,928.0,4.189,0.0,0.292,0.049,0.19,1392.0,18099.0,130405.0,0.836,15.6,2017-05-29,256.5,0.4
0.0,0.0,1.9021700000000001,4.871630857142859,0.0,0.05,0.0,10.2348,0.072891,0.603432,42636.0,8976.0,14586.0,7.398372932692309,18.0,2017-05-29,256.5,0.4
0.0,8529.0,4.78,1.99,0.0,0.0,0.0,1.44,14.41,16.46,0.0,0.0,0.0,0.45,15.4,2017-05-29,255.0,0.4
0.0,0.0,2.9,7.69,0.0,0.04,0.0,3.544925630541871,0.7844874567901234,0.21,33784.0,135136.0,233889.0,1.67,16.1,2017-05-30,210.0,0.4
23.727448979591838,260.0,1.41,3.43,445.7923444976077,0.73,4326.09693877551,0.75,0.7844874567901234,0.49,15051.808163265305,57505.85051020408,48500.0,22.31,14.9,2017-05-31,134.0,0.4
748.0,748.0,0.11086800000000001,3.9731944019138754,374.0,0.0,748.0,1.124,0.113981,0.125719,50116.0,0.0,374.0,5.963902827751196,20.0,2017-06-05,216.0,0.4
0.0,3198.0,6.170833925581393,13.0,2132.0,0.0,0.0,1.2195392051282048,0.31565376875000006,0.5603456342592592,0.0,0.0,0.0,5.963902827751196,16.1,2017-06-05,240.0,0.4
0.0,0.0,1.36,2.42,0.0,0.05,0.0,1.2195392051282048,0.31565376875000006,0.13,2599.0,28586.0,174118.0,5.963902827751196,17.2,2017-06-05,192.0,0.4
0.0,3198.0,1.38,13.0,2132.0,0.0,0.0,0.49,3.5,11.97,0.0,0.0,0.0,0.27,16.1,2017-06-05,240.0,0.4
0.0,0.0,177.924,3.38,1485.0,0.21,0.0,1.2195392051282048,0.019,0.11,6683.0,60886.0,7425.0,0.497,17.7,2017-06-06,191.5,0.4
82.4828217821782,160.0,1.82,7.25,502.7453703703704,0.62,9492.468762376237,3.17,0.31565376875000006,0.62,11154.292574257426,38448.71782178218,79950.0,16.49,14.4,2017-06-07,96.0,0.4
0.0,0.0,9.11,1.95,0.0,0.0,0.0,0.421,0.126,0.83,743.0,8910.0,0.0,8.048,17.4545871559633,2017-06-11,317.0,0.4
0.0,0.0,6.170833925581393,10.6,0.0,0.0,0.0,1.2195392051282048,0.31565376875000006,0.5603456342592592,0.0,5331.0,0.0,5.963902827751196,12.1,2017-06-12,164.0,0.4
0.0,0.0,6.03,2.28,0.0,0.0,0.0,0.87,0.31565376875000006,0.37,2599.0,28586.0,174118.0,1.58,18.0,2017-06-12,216.0,0.4
0.0,374.0,2.23933,3.9731944019138754,0.0,0.0,0.0,1.1032899999999999,0.098488,0.407538,6358.0,374.0,4862.0,5.963902827751196,19.1,2017-06-12,190.0,0.4
0.0,0.0,10.76,10.6,0.0,0.0,0.0,1.17,8.57,14.82,0.0,5331.0,0.0,0.4,12.1,2017-06-12,164.0,0.4
82.4828217821782,890.0,1.86,11.12,1790.0,1.16,9492.468762376237,2.85,0.31565376875000006,0.3,11154.292574257426,38448.71782178218,123400.0,11.79,13.3,2017-06-14,223.0,0.4
0.0,0.0,6.170833925581393,6.16,0.0,0.0,0.0,1.2195392051282048,0.31565376875000006,0.5603456342592592,0.0,1066.0,0.0,5.963902827751196,15.6,2017-06-19,193.0,0.4
0.0,0.0,35.0,2.27,0.0,0.0,4331.0,1.2195392051282048,0.31565376875000006,0.2,4331.0,0.0,8663.0,5.963902827751196,19.0,2017-06-19,177.0,0.4
0.0,0.0,3.429,1.44,928.0,0.0,0.0,1.2195392051282048,0.066,0.34,10674.0,11602.0,7889.0,2.076,18.5,2017-06-19,185.0,0.4
0.0,374.0,1.17478,3.9731944019138754,0.0,0.0,0.0,9.40864,0.056358000000000005,0.24780300000000002,28424.0,374.0,0.0,5.963902827751196,20.3,2017-06-19,185.0,0.4
